% Model:              20230907_silksimulation_90kPa.mph
% Version:            COMSOL 6.1.0.357
% Date:               Oct 2 2023, 20:18
% Dimension:          3
% Nodes:              6683
% Expressions:        1
% Description:        サーフェス
% x                       y                        z                        sqrt((ux^2+vy^2+wz^2))
-4132.601771309903        6000                     2.764386146159211        1779.5546686695586
-4132.601771309903        6000                     3.1                      1995.594862068554
-4132.100759278386        6000                     3.1000000000000005       1934.235745157061
-4132.100759278386        6000                     0.3439358219746913       160.06613861730273
-4132.601771309903        6000                     0                        0.02797325570707806
-4132.100759278386        6000                     0                        0.029127051472591568
-4132.601771309904        6000                     5.864386146157331        3560.9945000514695
-4132.601771309904        6000                     6.2                      3751.0391208484257
-4132.100759278384        6000                     6.2                      3642.4093997370146
-4132.100759278386        6000                     3.4439358219748115       2081.722203632022
-4132.601771309904        6000                     8.964386146156048        5102.286762639154
-4132.601771309904        6000                     9.299999999999999        5266.332776769004
-4132.100759278383        6000                     9.3                      5124.520964232468
-4132.1007592783835       6000                     6.543935821976852        3777.341042246659
-4132.601771309904        6000                     12.064386146156048       6403.428422369132
-4132.601771309903        6000                     12.400000000000002       6541.475829831299
-4132.100759278383        6000                     12.4                     6380.570438639696
-4132.100759278383        6000                     9.643935821977692        5246.897790769546
-4132.601771309904        6000                     15.164386146154284       7464.419479288452
-4132.6017713099045       6000                     15.5                     7576.468280089503
-4132.10075927838         6000                     15.5                     7410.557823013136
-4132.100759278382        6000                     12.743935821977812       6490.392449209252
-4136.7286307579525       6000                     0.2670173232666731       171.9024916953299
-4136.7286307579525       6000.000000000001        3.100000000000001        2500.9970921806503
-4136.728630757953        6000                     0                        0.019020559541218313
-4136.7286307579525       6000                     3.3670173232679406       2652.198257941959
-4136.72863075795         6000                     6.200000000000002        4645.800272239792
-4136.72863075795         6000                     6.467017323268928        4776.316718698096
-4136.728630757947        6000                     9.299999999999999        6434.409540360682
-4136.728630757947        6000                     9.567017323271795        6544.241267516709
-4136.728630757947        6000                     12.400000000000004       7866.824896554076
-4136.728630757946        6000                     12.667017323271985       7955.971904411079
-4136.728630757944        6000                     15.5                     8943.046340853181
-4137.117604325917        6000                     2.8394526062636407       2334.431932710773
-4137.117604325917        6000                     3.100000000000001        2548.6319872641047
