% Model:              20230907_silksimulation_90kPa.mph
% Version:            COMSOL 6.1.0.357
% Date:               Oct 2 2023, 20:06
% Dimension:          3
% Nodes:              117
% Expressions:        2
% Description:        せん断速度, 
% Length unit:        µm
% x                       y                        z                        spf.sr (1/s)             spf.sr*spf.mu (Pa)
0.23599010651821617       -5000                    0                        77766.09332562247        94.0905260661165
3.595719656432137         -5000                    0                        77149.12827882932        93.18642695902183
3.595719656432137         -5000                    3.4636145305514874       67763.04173465622        81.91999607679932
0.23599010651821617       -5000                    3.462995471541119        67951.36934155837        82.28292101895431
3.595719656432875         -5000                    15.499999999999998       33590.162126655145       40.80713849048077
0.23599010651839283       -5000                    15.5                     33695.51559124669        41.070183536418774
15.273641766278065        -5000                    12.034888500698436       42366.69783093228        50.86802724559456
15.27364176627798         -5000                    0                        75008.29404952817        90.04877731917648
15.273641766278065        -5000                    15.5                     33208.059859575194       39.87468399282879
41.98565622365982         -5000                    12.044864964914233       56525.397798064456       67.83265332352138
45.335315142257286        -5000                    15.499999999999996       56541.59759871932        67.85210109334689
45.33531514225728         -5000                    12.046065583652451       43939.39703807638        52.728973979387895
41.98565622366038         -5000                    0                        12590.380153676213       15.108934785750659
45.335315142257286        -5000                    0                        1.4901161193847656E-8    1.78816529585141E-11
30.30534729212457         -5000                    0                        56476.16878314003        67.77354967339134
30.305347292124125        -5000                    12.039602786363108       36836.05732439768        44.204787735191296
30.305347292123997        -5000                    15.499999999999993       31522.46824746589        37.828313681291846
41.98565622365985         -5000                    15.499999999999996       50894.72805077763        61.075668484866114
26.94936277774731         -5000                    12.038777332889127       41218.52958634945        49.47197047461961
26.949362777747197        -5000                    0                        60615.60346247993        72.74907668189984
26.94936277774731         -5000                    15.499999999999995       32127.449312663783       38.5595826399595
41.98565622365929         -5000                    27.54486496491382        61186.59711076207        73.4263001954479
45.335315142257286        -5000                    31                       69690.59608415177        83.63139714196977
45.335315142257286        -5000                    27.546065583652208       66759.99478433747        80.11456334204863
30.305347292123557        -5000                    27.53960278636385        31996.711433437446       38.397430854940026
30.305347292123432        -5000                    30.999999999999993       32039.312968320974       38.44855748885457
41.98565622365916         -5000                    30.999999999999996       61230.80198567167        73.47935087668947
-11.466179482071107       -5000                    3.4487535908342877       62882.81413518916        94.19298968798807
-11.466179482071107       -5000                    15.499999999999996       31987.51001208509        51.78124784357544
-14.814550134722243       -5000                    3.4448841259100242       62346.380454391896       97.19880152245267
-14.814550134722243       -5000                    15.499999999999995       31372.025668961054       54.672688265231564
-14.814550134722243       -5000                    0                        71193.6899863969         109.33884787496913
-11.466179482071107       -5000                    0                        72655.46281476326        105.94996431901771
41.985656223659724        -5000                    43.044864964914396       51013.452923540826       61.21814679424743
45.335315142257286        -5000                    46.49999999999999        56541.634751248945       67.8521461397638
45.335315142257286        -5000                    43.04606558365195        59472.22856639484        71.36897087437929
30.305347292122992        -5000                    43.039602786364426       31895.868759564113       38.276414411423374
30.305347292122864        -5000                    46.49999999999999        31522.44148049392        37.82828261530415
41.985656223659596        -5000                    46.49999999999999        50894.75280777664        61.075698791375096
-29.869769812469787       -5000                    3.4201898926737777       49610.59429263772        59.55147648849788
-29.869769812469684       -5000                    0                        55174.35729729835        66.22903044759153
-26.542919586593193       -5000                    3.4254175585395576       49891.246738265065       63.64427272826019
-26.542919586593353       -5000                    0                        58715.996220436275       75.75349882367227
-26.542919586592923       -5000                    15.499999999999995       30690.087269796462       40.59767234562359
-29.869769812469517       -5000                    15.499999999999995       30316.58260171079        36.394436965251074
0.235990106518746         -5000                    46.50000000000001        33695.54586048668        41.07068763167024
3.595719656433228         -5000                    46.5                     33590.18093183308        40.80753248714582
3.595719656433228         -5000                    49.963614530552064       43038.2063606507         52.14940239868977
0.23599010651874602       -5000                    49.9629954715417         43659.300795357674       53.05861263854007
3.5957196564328435        -5000                    62.00000000000001        77148.6930770062         93.18630209873602
0.23599010651892247       -5000                    62                       77765.56982718334        94.09039740223615
15.273641766278331        -5000                    58.534888500699594       65608.08847357554        78.7654333953264
15.273641766278242        -5000                    46.50000000000001        33208.05516366019        39.87471547394638
15.273641766278331        -5000                    62                       75008.16241783026        90.04865729553123
41.98565622366073         -5000                    58.54486496491556        6885.214249604867        8.26255152405246
45.335315142257286        -5000                    62                       1.4901161193847656E-8    1.788165302500534E-11
45.335315142257286        -5000                    58.54606558365394        12602.208045321033       15.123136179276276
