% Model:              20230907_silksimulation_90kPa.mph
% Version:            COMSOL 6.1.0.357
% Date:               Oct 2 2023, 20:06
% Dimension:          3
% Nodes:              284
% Expressions:        2
% Description:        せん断速度, 
% Length unit:        µm
% x                       y                        z                        spf.sr (1/s)             spf.sr*spf.mu (Pa)
-85.1602642107254         1959.9999999999995       6.396171724520061        15875.506289480694       19.05081260679963
-74.31307241607828        1960                     15.499999999999996       10139.822324458737       12.168236239441352
-85.16026421072104        1960                     15.499999999999996       10525.38041532404        12.630615388805843
-85.1602642107283         1959.9999999999998       0                        20488.91654698763        24.587041460219055
-74.31307241607726        1960.0000000000002       11.440483471434858       12791.918332769517       15.350825042328994
-74.31307241607422        1959.9999999999998       0                        25317.47819094029        30.382128458584404
-103.99477518220279       1960                     9.449640229469376        12795.844838886092       15.35504898829955
-94.75747336775143        1960                     15.499999999999998       15777.195661344944       18.932687575418292
-103.99477518220289       1960                     15.499999999999998       20288.86988195572        24.346680261563378
-103.99477518220303       1960                     0                        1.4901161193847656E-8    1.7881394436775213E-11
-94.7574733677512         1960                     7.386988199799838        4710.491106189147        5.65261127345539
-94.75747336774785        1960                     0                        9267.701434238235        11.121304758341127
-103.99477518220289       1960                     24.949640229469168       22991.863674372016       27.59028447051697
-94.75747336775466        1960                     31                       18369.759435392123       22.04377621626558
-103.99477518220274       1960                     30.999999999999996       24658.765442818476       29.590567577958616
-94.75747336775464        1960                     22.886988199793965       16049.097484118141       19.25897186568591
-47.49019002180617        1960                     0                        33208.082558135175       39.909023711864194
-47.49019002180587        1960                     12.7933344516584         14419.48451279619        17.33249969590004
-55.634544183272936       1960                     4.683702030215143        24236.668294494153       29.099193513203904
-55.63454418327328        1960                     0                        31087.39368994004        37.331077140805405
-55.63454418325858        1960                     15.499999999999996       11437.927865471178       13.737911219364044
-47.49019002180477        1960                     15.5                     12484.4634803677         15.01006082633784
-43.49861006506017        1960                     4.282348727027639        28942.722377035065       34.81106452623663
-43.498610065060156       1960                     0                        32639.515603864627       39.26151335926072
-43.49861006506018        1960                     15.499999999999998       12808.728921155813       15.424471512650836
-64.35231054614368        1960                     15.499999999999996       10948.98746069935        13.141352951782249
-64.35231054614079        1960                     12.27503541067698        12954.087631341386       15.547475558063994
-60.80166556389531        1960.0000000000002       15.499999999999996       11006.01468847127        13.210353776892811
-60.80166556389528        1960.0000000000002       13.962789040082948       12677.903032646323       15.216946337832542
-64.35231054612916        1959.9999999999998       0                        27800.288526766642       33.36635314472824
-60.80166556389499        1960                     0                        29587.955889766094       35.51292431730717
-103.99477518220277       1960                     40.449640229469374       21955.77110735091        26.346962717190884
-94.75747336775805        1960                     46.5                     15777.19291812192        18.932684283272188
-103.9947751822028        1960                     46.49999999999999        20288.867743370152       24.346677695098375
-94.75747336775802        1960                     38.38698819978812        18178.65674755202        21.81445151826975
-47.490190021805056       1960                     28.29333445165902        11556.707431971929       13.896117191408905
-55.63454418325892        1960                     20.18370203022805        11353.959880438237       13.63702177521937
-55.634544183244586       1960                     31                       7097.990443394806        8.528842097842942
-47.49019002180401        1960                     31                       10738.602893794432       12.914052482707172
-43.498610065060184       1960                     19.78234872702735        13345.17750708815        16.068582941290174
-43.49861006506017        1960                     31                       12221.545676140253       14.719188625581953
-85.16026421071402        1960                     31                       11263.106246506592       13.515906783861743
-85.16026421071814        1960                     21.896171724529516       11015.71014046644        13.21902973012368
-85.16026421070393        1959.9999999999998       52.89617172454803        14940.480795838856       17.92886844477008
-74.31307241609022        1960.0000000000002       62                       25317.478294102002       30.382128574206778
-85.1602642106996         1960                     62                       20488.917584554547       24.587042703983535
-85.16026421070677        1960                     46.5                     10525.377256262596       12.630611597073825
-74.31307241608923        1960                     57.94048347139939        22390.607352477215       26.86979682014247
-74.31307241608621        1960                     46.5                     10139.818583824279       12.168231748070859
-103.99477518220299       1960                     55.94964022946905        7493.023447550576        8.991629358631258
-94.75747336776118        1960                     62                       9267.701356095373        11.12130466493857
-103.99477518220303       1960                     61.99999999999999        1.4901161193847656E-8    1.7881394436790413E-11
-94.75747336776143        1960                     53.88698819978228        20253.604866155405       24.30441908215968
-47.490190021804025       1960                     43.7933344516598         12020.062283500447       14.452984933835046
-55.634544183244586       1960                     35.683702030241264       7536.825771929407        9.055824108737813
-55.63454418323023        1960                     46.5                     11437.9243081524         13.737906755931252
-47.49019002180286        1960                     46.5                     12484.46094479087        15.010057317127387
-43.49861006506017        1960                     35.28234872702764        12025.615797497827       14.484384829332283
-43.49861006506018        1960                     46.5                     12808.728290655778       15.42447038877413
-85.16026421071113        1960                     37.39617172453868        10955.470347035971       13.146729039224919
-60.801665563895625       1960                     29.462789040076704       6066.4782115656835       7.281736151931205
-60.801665563895654       1960                     31                       5883.344985772551        7.061944048395434
-47.490190021802874       1960                     59.29333445166068        30919.363477350933       37.16160097482396
-55.63454418323023        1960                     51.18370203025448        17933.78239364698        21.543697514024508
-55.634544183215894       1959.9999999999998       62                       31087.40049188739        37.331084894624226
-47.49019002180177        1960                     62                       33208.091314152436       39.90903329410761
-43.49861006506015        1960                     50.782348727027745       16165.00698626362        19.465616847351583
-43.498610065060156       1960                     62                       32639.527636812247       39.261527228162684
-64.35231054618717        1959.9999999999998       62                       27800.292882382117       33.366358291890215
-64.35231054618436        1960                     58.77503541063831        25481.452784191475       30.58368155924943
-60.80166556389631        1960                     62                       29587.961272133383       35.512930679818226
-60.80166556389628        1960                     60.46278904006421        27574.77471902992        33.09669783093686
-64.35231054617273        1960                     46.5                     10948.984718697398       13.141349634273915
-60.801665563895966       1959.9999999999998       46.5                     11006.010140856974       13.210348286959924
-60.80166556389594        1959.9999999999998       44.962789040070454       11164.176848624764       13.40019854780617
85.07855871300302         1960                     14.9485224590624         10951.33201324287        13.141598415894759
85.73206436895114         1960                     15.499999999999996       10260.284362595241       12.312341235116147
85.078558713003           1960                     15.499999999999996       10611.078604943294       12.733294325934116
85.07855871300293         1960                     0                        20258.856374297855       24.310627649170016
85.73206436895241         1960                     0.7399734151883565       19625.85696154548        23.55102835386567
85.73206436895242         1960                     0                        20008.51543253522        24.01021851905336
98.76555831556178         1959.9999999999998       10.997778883041757       20078.583776498876       24.09430053179872
104.10172010090912        1960                     15.5                     20282.757368608727       24.339308842330517
98.76555831556178         1960                     15.499999999999998       17724.287259410816       21.269144711293034
98.76555831556183         1959.9999999999998       0                        5235.550661754685        6.282660794105639
104.10172010090918        1960                     6.044035188906322        7520.616911380338        9.024740293656405
104.10172010090928        1960                     0                        1.4901161193847656E-8    1.7881393432617196E-11
98.76555831556178         1960                     26.497778883041867       20906.733919327657       25.088080703193256
104.10172010090912        1960                     31                       24644.191772480743       29.57303012697695
98.76555831556179         1960                     31                       21117.51025663344        25.341012307960195
104.10172010090912        1960                     21.54403518890632        21944.720803960052       26.333664964752106
43.9963280293618          1959.9999999999998       11.27172086854748        17180.486422729515       20.616628844057644
49.00462215739394         1960                     15.5                     12785.417693589072       15.3425168601605
43.996328029361806        1959.9999999999998       15.5                     13677.162543365446       16.41262426441533
43.99632802936183         1959.9999999999998       0                        33962.422314440395       40.75501316745521
49.00462215739396         1960                     5.666840662003939        27068.996026394765       32.48286340916466
49.00462215739428         1960                     0                        33249.76636385186        39.89978840462365
57.69393598279281         1960                     7.3354905849057275       19889.743257521535       23.86769292335492
67.36635957184511         1960                     15.499999999999996       10369.822968535196       12.443787616166386
57.69393598279284         1960                     15.499999999999995       11386.76717603812        13.664120792746939
57.69393598279278         1960                     0                        30545.819822742647       36.65498637186392
67.36635957184535         1960                     10.947552617997609       16627.274894977003       19.952730895609257
67.36635957184535         1960                     0                        28946.366625879185       34.7356409793473
83.16475581613375         1960                     13.333336233877164       12785.263373521044       15.34231604962088
83.16475581613375         1960                     15.499999999999996       10550.943540064385       12.661132248162968
71.38801456213822         1960                     3.3944267247935773       23644.607030175273       28.37352844407446
71.38801456213822         1960                     15.499999999999996       10328.07148364178        12.393685780919068
71.3880145621382          1960                     0                        26557.471039430355       31.868965255792105
83.16475581613015         1960                     0                        21087.22368672248        25.304668425470876
98.76555831556179         1960                     41.99777888304199        17977.23425313653        21.57268110376389
104.10172010090912        1960                     46.5                     20282.754580256387       24.33930549630771
98.7655583155618          1960                     46.5                     17724.28514235695        21.269142170828395
104.10172010090912        1960                     37.04403518890632        22982.226899926456       27.578672279911807
43.996328029361806        1959.9999999999998       26.77172086854748        12773.850985209845       15.328646368872871
49.00462215739394         1960                     31                       10477.2950488137         12.572765930616082
