% Model:              20230907_silksimulation_60kPa.mph
% Version:            COMSOL 6.1.0.357
% Date:               Oct 7 2023, 16:20
% Dimension:          3
% Nodes:              117
% Expressions:        2
% Description:        せん断速度, 
% Length unit:        µm
% x                       y                        z                        spf.sr (1/s)             spf.sr*spf.mu (Pa)
0.23599010651821617       -5000                    0                        52072.497019586765       62.70240237385202
3.595719656432137         -5000                    0                        51591.31068187343        62.080753308740796
3.595719656432137         -5000                    3.4636145305514874       45372.07057161232        54.615763002632626
0.23599010651821617       -5000                    3.462995471541119        45513.804041958196       54.81387179020754
3.595719656432875         -5000                    15.499999999999998       22570.24514465437        27.19002684779133
0.23599010651839283       -5000                    15.5                     22666.538733810637       27.33356265183452
15.273641766278065        -5000                    12.034888500698436       28290.831744404488       33.95891045355357
15.27364176627798         -5000                    0                        49921.54122743632        59.92236799542521
15.273641766278065        -5000                    15.5                     22221.47074222081        26.673823355424336
41.98565622365982         -5000                    12.044864964914233       37494.97181058486        44.99515890171995
45.335315142257286        -5000                    15.499999999999996       37499.96802849983        45.00115403755731
45.33531514225728         -5000                    12.046065583652451       29141.818898614332       34.9711084551719
41.98565622366038         -5000                    0                        8356.057446546985        10.02753598031101
45.335315142257286        -5000                    0                        1.4901161193847656E-8    1.7881565159372836E-11
30.30534729212457         -5000                    0                        37482.37081160862        44.98003511618374
30.305347292124125        -5000                    12.039602786363108       24508.33267752594        29.410773470837434
30.305347292123997        -5000                    15.499999999999993       20997.662329537918       25.197855340780176
41.98565622365985         -5000                    15.499999999999996       33775.281358691864       40.53140969887069
26.94936277774731         -5000                    12.038777332889127       27447.344498237624       32.94102106798316
26.949362777747197        -5000                    0                        40260.840738089          48.31762711394131
26.94936277774731         -5000                    15.499999999999995       21421.279968855742       25.707855189000753
41.98565622365929         -5000                    27.54486496491382        40613.753279412          48.73779765965178
45.335315142257286        -5000                    31                       46237.417621072615       55.48638268346145
45.335315142257286        -5000                    27.546065583652208       44290.04125866595        53.14946195510393
30.305347292123557        -5000                    27.53960278636385        21327.750565478927       25.59401149535303
30.305347292123432        -5000                    30.999999999999993       21360.89273664744        25.633795523491166
41.98565622365916         -5000                    30.999999999999996       40648.43743896552        48.779431999183984
-11.466179482071107       -5000                    3.4487535908342877       42343.3744752364         61.46953163251962
-11.466179482071107       -5000                    15.499999999999996       21373.150769059837       33.7554554915107
-14.814550134722243       -5000                    3.4448841259100242       41983.79524724221        63.32262006677598
