% Model:              20230907_silksimulation_80kPa.mph
% Version:            COMSOL 6.1.0.357
% Date:               Oct 2 2023, 21:12
% Dimension:          3
% Nodes:              3577
% Expressions:        1
% Description:        サーフェス
% x                       y                        z                        sqrt((ux^2+vy^2+wz^2))
12.767366551844631        -5000                    0                        0.1676373743240044
13.622601423063621        -5000                    0.8815510934077675       0.8542023505876054
13.622601423063617        -5000                    0                        0.2097790499274349
12.767366551844635        -5000                    0.8814254786952218       0.9114130526243044
13.622601423063632        -5000                    2.583333333333334        2.289227043929889
12.767366551844646        -5000                    2.5833333333333335       2.3465436703381792
15.273641766277992        -5000                    1.7015551673652687       1.5582145797223088
15.273641766277981        -5000                    0                        0.29149032202670055
15.273641766277997        -5000                    2.5833333333333335       2.2148999265868037
13.622601423063635        -5000                    3.464884426741101        2.937209078528637
12.767366551844649        -5000                    3.4647588120285553       3.0522175042682784
13.62260142306365         -5000                    5.166666666666668        4.298358783786135
12.767366551844663        -5000                    5.166666666666667        4.413467680916854
15.273641766278008        -5000                    4.284888500699093        3.4828074471337906
15.273641766278011        -5000                    5.166666666666667        4.140167060841851
13.622601423063653        -5000                    6.048217760074435        4.862136274727861
12.76736655184467         -5000                    6.048092145361634        5.027840327162561
13.622601423064141        -5000.000000000001       7.75                     6.047120976961226
12.767366551844681        -5000.000000000001       7.75                     6.212912497410169
15.273641766278022        -5000                    6.868221834031935        5.239523390853419
15.273641766278026        -5000                    7.75                     5.809547416688734
13.622601423064147        -5000.000000000001       8.631551093408259        6.525276206888784
12.767366551844686        -5000                    8.631425478695967        6.735574171949454
13.622601423063681        -5000                    10.333333333333336       7.533305929700766
12.767366551844697        -5000                    10.333333333333334       7.743678301087018
15.273641766278033        -5000                    9.45155516736527         6.73757828968801
15.273641766278038        -5000                    10.333333333333334       7.218830466628196
13.622601423063685        -5000                    11.214884426741103       7.925716509071518
12.767366551844702        -5000                    11.214758812028556       8.174628815228564
13.622601423063696        -5000                    12.916666666666668       8.756784908615813
12.767366551844713        -5000                    12.916666666666668       9.005758558942322
15.273641766278047        -5000                    12.034888500698603       7.975193843108915
15.27364176627805         -5000                    12.916666666666668       8.367499882954833
13.622601423063701        -5000                    13.798217760074435       9.063602287985809
12.767366551844718        -5000                    13.798092145361888       9.345093762255473
13.622601423063713        -5000                    15.5                     9.716431482023868
12.767366551844733        -5000                    15.5                     9.997995783689092
15.273641766278065        -5000                    14.618221834031935       8.952338285394632
15.273641766278068        -5000                    15.5                     9.254301935347971
11.115983985727727        -5000                    0.8811983611271986       0.8503758031417268
11.115983985727743        -5000                    2.5833333333333335       2.447495897005093
10.261091312533074        -5000                    0.8810727978143091       0.9027983318715874
10.261091312533088        -5000                    2.5833333333333335       2.5000362422967077
10.261091312533068        -5000                    0                        0.07534573379361167
11.115983985727722        -5000                    0                        0.10679177408154239
11.115983985727746        -5000                    3.464531694460532        3.1529878994260585
11.115983985727755        -5000                    5.166666666666667        4.610851100847949
10.261091312533097        -5000                    3.4644061311473884       3.2555050178947464
10.261091312533106        -5000                    5.166666666666667        4.713475763158148
11.115983985727516        -5000.000000000001       6.047865027793612        5.225065441230459
11.115983985727532        -5000.000000000001       7.750000000000002        6.496202369124299
10.261091312533111        -5000                    6.04773946448123         5.3721105432691285
10.261091312533129        -5000                    7.750000000000002        6.6433412405559755
11.115983985728029        -5000                    8.631198361127453        7.0187293690352455
11.115983985728517        -5000                    10.333333333333332       8.103026192284096
10.261091312533132        -5000                    8.631072797814056        7.205082755451014
10.261091312533145        -5000                    10.333333333333334       8.28945956524866
11.115983985728274        -5000                    11.214531694461023       8.533865663081857
11.115983985728288        -5000                    12.916666666666668       9.431367104141621
10.261091312533152        -5000.000000000001       11.214406131148134       8.754332671727118
10.261091312533166        -5000.000000000001       12.91666666666667        9.651900319789325
11.115983985728295        -5000                    13.797865027794359       9.770614870697138
11.115983985727834        -5000                    15.500000000000004       10.480241511863534
10.261091312533171        -5000                    13.797739464481722       10.019956052681524
10.261091312533184        -5000                    15.500000000000004       10.729770348811908
8.609366529714356         -5000                    0.8808456352412101       0.8626137547498739
8.609366529713894         -5000                    2.5833333333333335       2.5900979929456813
7.754816048343975         -5000                    0.8807201233258797       0.9092713954460467
7.754816048343988         -5000                    2.583333333333333        2.6368829883684914
7.754816048343968         -5000                    0                        0.014615559177067472
8.60936652971435          -5000                    0                        0.035374494618278025
8.609366529713654         -5000                    3.4641789685737994       3.3453719898242475
8.609366529713672         -5000                    5.166666666666668        4.8866545470095515
7.754816048343995         -5000                    3.4640534566589762       3.4351394978223837
7.754816048344013         -5000                    5.166666666666668        4.97653568245137
8.609366529714169         -5000                    6.04751230190764         5.545119514623628
8.609366529714663         -5000                    7.750000000000001        6.890887752389435
7.7548160483440185        -5000                    6.04738678999231         5.673366438326594
7.754816048344034         -5000                    7.75                     7.019233889701653
8.609366529714173         -5000                    8.630845635240956        7.452484436291856
8.609366529713713         -5000                    10.333333333333336       8.602753378199335
7.754816048344042         -5000                    8.630720123326133        7.614647104492218
7.754816048344057         -5000                    10.333333333333336       8.765000847281058
8.609366529713965         -5000                    11.214178968574053       9.067506628779629
8.609366529714453         -5000                    12.916666666666668       10.02230235585823
7.754816048344063         -5000                    11.214053456658977       9.259010889113155
7.754816048344075         -5000                    12.916666666666666       10.213877006268891
8.609366529714706         -5000                    13.797512301908133       10.390263194789608
8.609366529714723         -5000                    15.500000000000002       11.148937968427116
7.7548160483440824        -5000                    13.7973867899928         10.606503430233776
7.754816048344098         -5000                    15.5                     11.365414780604945
